AN,AC,AF,AC_sim,AF_sim
471662,7,1.4841136237390334e-05,17,3.604275943366224e-05
471808,0,0.0,5,1.059753119913185e-05
471890,92,0.00019496068999131153,4,8.476551738752676e-06
471800,4,8.478168715557439e-06,5,1.05977108944468e-05
470534,0,0.0,4,8.500979737914795e-06
469638,0,0.0,14,2.9810194234708433e-05
471900,11,2.331002331002331e-05,8,1.69527442254715e-05
471660,3,6.3605139295255055e-06,30124,0.06386804053767545
471950,3,6.356605572624219e-06,0,0.0
471624,141,0.00029896697369090634,21,4.452699608162434e-05
451324,0,0.0,12,2.6588437574779982e-05
471998,5,1.059326522570011e-05,8,1.6949224361120174e-05
470142,27,5.742945748305831e-05,16,3.403227110107159e-05
470504,13,2.7629945760291093e-05,3,6.376141329297944e-06
471176,5,1.0611745929334262e-05,9,1.9101142672801672e-05
471120,71,0.00015070470368483614,40,8.490405841399219e-05
466444,80,0.00017151040639390796,21,4.5021481678400834e-05
467162,3,6.4217551941296595e-06,15,3.21087759706483e-05
470446,3,6.376927426314603e-06,35,7.439748664033704e-05
464742,2,4.303462996673423e-06,6,1.2910388990020269e-05
469254,4,8.524168147740882e-06,337,0.0007181611664471693
471748,8,1.695820650008055e-05,27,5.723394693777186e-05
471928,1,2.1189673000966248e-06,0,0.0
471940,11,2.330804763317371e-05,3,6.3567402635928296e-06
470454,22,4.676333924251893e-05,100,0.0002125606329205406
471313,6000,0.012730393602552868,9,1.9095590403829303e-05
471470,65,0.00013786667232273527,2,4.2420514560841626e-06
471814,10,2.1194792863289346e-05,33,6.994281644885484e-05
471050,9,1.9106251990234583e-05,3,6.368750663411528e-06
471910,0,0.0,2,4.238096247165773e-06
472000,24,5.0847457627118643e-05,7,1.4830508474576272e-05
471930,9,1.9070624880808595e-05,5,1.059479160044922e-05
471980,5,1.0593669223272173e-05,7,1.4831136912581042e-05
469660,35,7.452199463441639e-05,8,1.703359877358089e-05
470960,2,4.246645150331238e-06,2,4.246645150331238e-06
471118,5,1.0613052356309885e-05,0,0.0
470938,1,2.1234217667718467e-06,4,8.493687067087387e-06
471652,5,1.0601036357314292e-05,2,4.240414542925716e-06
469954,39,8.2986845521051e-05,0,0.0
471694,0,0.0,32,6.784059156995849e-05
434026,265,0.0006105625008640035,9,2.0736084935003894e-05
471872,4,8.47687508476875e-06,6,1.2715312627153126e-05
471278,0,0.0,65,0.00013792283959785943
471972,3,6.356309272583967e-06,24,5.0850474180671734e-05
471892,3,6.3573868597051865e-06,12,2.5429547438820746e-05
471924,4,8.475941041354117e-06,23,4.873666098778617e-05
471910,4,8.476192494331547e-06,18,3.814286622449196e-05
471702,11,2.331980784478336e-05,461,0.0009773119469495572
471886,3,6.357467693468337e-06,14,2.9668182569518908e-05
471978,0,0.0,11,2.3306171050345566e-05
470732,55,0.0001168393055921416,30,6.373053032298633e-05
469148,33,7.034027641597108e-05,94,0.00020036321160912975
470254,5,1.0632551769894568e-05,31,6.592182097334632e-05
460408,12,2.606383902973015e-05,2,4.343973171621692e-06
471854,2,4.23859922772722e-06,31,6.569828802977192e-05
471570,2,4.241151896855186e-06,1,2.120575948427593e-06
471924,7,1.4832896822369703e-05,4,8.475941041354117e-06
471976,0,0.0,2,4.237503601878062e-06
463002,8,1.7278543073248063e-05,178,0.0003844475833797694
471570,0,0.0,3,6.361727845282779e-06
471970,1,2.1187787359366062e-06,6,1.2712672415619637e-05
471972,8,1.695015806022391e-05,92,0.00019492681769257497
471872,0,0.0,8,1.69537501695375e-05
471846,9,1.9074019913276788e-05,6,1.271601327551786e-05
471920,5,1.0595016104424478e-05,424,0.0008984573656551958
471984,6,1.2712295332045153e-05,33,6.991762432624835e-05
471748,2,4.2395516250201376e-06,11,2.331753393761076e-05
469446,6,1.2781022737439449e-05,67,0.00014272142056807386
469900,3,6.384337092998511e-06,1781,0.003790168120876782
471354,0,0.0,9,1.9093929403378353e-05
464798,17,3.657502829186012e-05,6,1.290883351477416e-05
430798,1,2.321273543516915e-06,5,1.1606367717584576e-05
471450,3,6.363347120585428e-06,10,2.1211157068618092e-05
471174,4,8.489432778548902e-06,19,4.032480569810728e-05
471368,0,0.0,10,2.1214846998523446e-05
471066,23,4.8825429982210564e-05,0,0.0
471140,130,0.0002759264762066477,3,6.3675340663072546e-06
387326,1,2.5818044747835156e-06,3,7.745413424350546e-06
466586,3,6.429682845177524e-06,25,5.3580690376479365e-05
417996,13,3.110077608398166e-05,9,2.1531306519679614e-05
413240,12,2.9038815216339172e-05,2,4.839802536056529e-06
418734,0,0.0,39,9.313788705956526e-05
397792,0,0.0,2,5.027753197651034e-06
418972,86,0.00020526431360568247,8,1.9094354754016975e-05
471786,10,2.119605075182392e-05,21,4.451170657883023e-05
467746,8,1.7103299654085764e-05,24,5.1309898962257295e-05
470752,24,5.0982258174155395e-05,16,3.3988172116103597e-05
466284,13,2.7880004460800714e-05,66,0.00014154463803175746
470674,5,1.0623063946595733e-05,21,4.461686857570208e-05
471770,0,0.0,4,8.478707844924433e-06
471768,0,0.0,7,1.4837801631310305e-05
450842,3,6.654215889380315e-06,1,2.2180719631267716e-06
471988,2,4.237395865996593e-06,1,2.1186979329982964e-06
471994,17,3.601740700093645e-05,29340,0.062161807141616204
471194,1,2.12226811037492e-06,19,4.032309409712348e-05
469430,6,1.2781458364399377e-05,1,2.1302430607332297e-06
471678,1,2.1200904006546838e-06,11,2.3320994407201524e-05
469888,6,1.276900027240534e-05,31,6.597316807409425e-05
471702,11,2.331980784478336e-05,12,2.54397903761273e-05
471778,5,1.0598205087986298e-05,43,9.114456375668217e-05
471752,29,6.147297732707015e-05,27,5.723346164934118e-05
471832,0,0.0,74,0.00015683548381627358
471718,4,8.479642498272274e-06,20,4.239821249136136e-05
471938,0,0.0,2,4.237844801647674e-06
471998,0,0.0,10,2.118653045140022e-05
471970,993,0.00210394728478505,7,1.4831451151556244e-05
472002,4,8.47454036211711e-06,2,4.237270181058555e-06
450864,596,0.0013219063841868057,7,1.5525746122999398e-05
419114,2,4.77197134908402e-06,35,8.350949860897036e-05
449674,6,1.3342999595262346e-05,3,6.671499797631173e-06
453846,8,1.762712461936428e-05,1,2.203390577420535e-06
471536,7,1.4845101964643208e-05,5,1.0603644260459435e-05
471614,3,6.361134317471491e-06,28,5.937058696306725e-05
469458,2,4.260232012235386e-06,9,1.917104405505924e-05
472014,23,4.87273682560263e-05,11,2.330439351375171e-05
431048,0,0.0,299,0.0006936582468773779
471632,1,2.1202971808528684e-06,10,2.1202971808528684e-05
466664,0,0.0,385,0.0008250047143126532
471162,3,6.367236746596712e-06,1,2.122412248865571e-06
470456,2,4.251194585678576e-06,3,6.376791878517863e-06
471698,1,2.120000508800122e-06,4,8.480002035200488e-06
471686,62,0.00013144337546588196,93,0.00019716506319882295
471992,13,2.754283970914761e-05,5,1.0593399888133698e-05
471952,1,2.1188595450384784e-06,2,4.237719090076957e-06
471400,7,1.4849384811200679e-05,5,1.0606703436571914e-05
471902,7,1.4833588329780335e-05,8,1.6952672376891814e-05
470976,26,5.5204511482538387e-05,2,4.246500883272184e-06
439690,0,0.0,39,8.869885601219041e-05
470350,18,3.826937387052195e-05,34,7.228659508876369e-05
470324,5,1.0630969289255918e-05,8,1.700955086280947e-05
471950,0,0.0,52,0.00011018116325881979
471408,65,0.0001378848046702644,16,3.394087499575739e-05
465544,3,6.444074029522451e-06,5,1.0740123382537418e-05
461890,16,3.464028231830089e-05,1,2.1650176448938058e-06
471686,1,2.120054442998096e-06,0,0.0
471994,4,8.474684000220342e-06,4,8.474684000220342e-06
471980,3,6.356201533963303e-06,7,1.4831136912581042e-05
471854,15,3.178949420795415e-05,80,0.00016954396910908882
471276,1,2.1218988448382687e-06,7,1.4853291913867881e-05
471278,0,0.0,29,6.153480535904498e-05
468826,5,1.066493752479598e-05,5,1.066493752479598e-05
471438,1,2.121169697818165e-06,6,1.2727018186908988e-05
471370,4,8.485902793983496e-06,12,2.5457708381950484e-05
471662,0,0.0,68,0.00014417103773464897
471944,0,0.0,4,8.475581848693913e-06
471534,0,0.0,3,6.362213541335301e-06
471906,27,5.721478430026319e-05,3,6.357198255584798e-06
471918,0,0.0,14,2.966617081781157e-05
471820,13,2.7552880335721248e-05,11,2.331397566868721e-05
471940,4,8.47565368479044e-06,4,8.47565368479044e-06
471802,117,0.00024798538369909414,9,1.9075798746084163e-05
469746,2,4.25762007553018e-06,7,1.490167026435563e-05
471992,8,1.6949439821013915e-05,175,0.0003707689960846794
471048,87,0.00018469455342130737,1,2.1229259013943377e-06
464564,0,0.0,26,5.596645456815423e-05
471282,3,6.36561549136186e-06,101,0.0002143090548758493
471892,10,2.1191289532350624e-05,1,2.1191289532350623e-06
472012,6,1.2711541232002576e-05,3,6.355770616001288e-06
471204,0,0.0,1,2.1222230711114506e-06
416222,5,1.2012820081591075e-05,2,4.805128032636429e-06
442362,2,4.521184007667928e-06,97,0.0002192774243718945
465580,15,3.2217878774861466e-05,5,1.0739292924953821e-05
471176,3,6.367047557600557e-06,11,2.3345841044535374e-05
470786,1,2.124107343888731e-06,1,2.124107343888731e-06
471988,2,4.237395865996593e-06,2,4.237395865996593e-06
471678,3,6.360271201964051e-06,1,2.1200904006546838e-06
471776,135,0.0002861527504578444,0,0.0
471932,16,3.3903189442546804e-05,1,2.1189493401591753e-06
415382,0,0.0,24,5.777814156607653e-05
471834,3,6.35816833886494e-06,13,2.755206280174807e-05
448550,48,0.00010701148144019619,7,1.5605841043361945e-05
462416,8,1.730043943116155e-05,2,4.325109857790388e-06
471912,31,6.569021342962248e-05,0,0.0
471848,2,4.2386531255828144e-06,17,3.602855156745392e-05
464002,3,6.465489372890634e-06,0,0.0
392830,0,0.0,2,5.0912608507496885e-06
471970,2,4.2375574718732125e-06,21,4.449435345466873e-05
471914,13,2.754739210957929e-05,5,1.059515081137665e-05
471846,2,4.238671091839287e-06,6,1.271601327551786e-05
431784,310,0.000717951568376781,19,4.400348322309303e-05
469892,7,1.4897040170932895e-05,78664,0.16740868114375218
471998,2,4.237306090280043e-06,31,6.567824439934068e-05
472012,20,4.237180410667525e-05,30,6.355770616001289e-05
471760,12,2.5436662709852468e-05,32,6.783110055960658e-05
384946,0,0.0,0,0.0
465612,0,0.0,4,8.590843878594195e-06
466140,2,4.2905564851761274e-06,19,4.076028660917321e-05
471392,39,8.273369085601792e-05,7,1.4849636820310909e-05
471500,33,6.998939554612938e-05,2,4.241781548250265e-06
471392,0,0.0,1,2.121376688615844e-06
471962,0,0.0,3522,0.007462465198469368
471940,13,2.7545874475568927e-05,37,7.839979658431157e-05
454706,3,6.597669703060879e-06,4,8.796892937414505e-06
471946,2742,0.005809986735770618,14,2.9664410758858004e-05
471978,5,1.059371411379344e-05,5,1.059371411379344e-05
471906,9,1.9071594766754396e-05,1,2.119066085194933e-06
471968,3,6.35636314326395e-06,3,6.35636314326395e-06
68122,0,0.0,0,0.0
471790,6,1.271752262659234e-05,8,1.6956696835456452e-05
471632,15,3.1804457712793024e-05,5,1.0601485904264342e-05
384226,0,0.0,0,0.0
364796,0,0.0,0,0.0
471734,1,2.1198387226699794e-06,21,4.451661317606956e-05
471572,1,2.1205669547810303e-06,0,0.0
471246,3,6.366101781235278e-06,9,1.9098305343705834e-05
471854,10,2.1192996138636103e-05,5,1.0596498069318051e-05
442802,9,2.0325111449361115e-05,2,4.516691433191358e-06
378184,0,0.0,4,1.0576862056565058e-05
470746,0,0.0,1,2.124287832504153e-06
471822,48,0.00010173328077113827,29,6.14638571325627e-05
471956,5,1.0594207934637975e-05,32,6.780293078168304e-05
471834,9,1.907450501659482e-05,3,6.35816833886494e-06
471814,3,6.358437858986804e-06,2,4.23895857265787e-06
471928,6,1.271380380057975e-05,6,1.271380380057975e-05
471954,42,8.899172376968942e-05,7,1.4831953961614903e-05
471310,2,4.243491544843097e-06,84,0.00017822664488341007
471962,42,8.899021531394476e-05,13,2.7544590454316238e-05
380816,0,0.0,61,0.0001601823452796101
471994,6,1.2712026000330513e-05,51,0.00010805222100280936
471998,8,1.6949224361120174e-05,40,8.474612180560088e-05
471842,2,4.238707024809153e-06,3,6.358060537213728e-06
471948,1,2.1188775034537703e-06,29,6.144744760015934e-05
471938,3,6.356767202471511e-06,8,1.6951379206590696e-05
469284,3,6.392717416319329e-06,2,4.261811610879553e-06
471422,4,8.484966760142716e-06,1,2.121241690035679e-06
471382,6,1.2728530151766507e-05,2,4.24284338392217e-06
471882,6,1.2715043167571554e-05,12,2.5430086335143108e-05
446034,105,0.00023540806306245713,431,0.000966294049332562
471834,1,2.119389446288313e-06,4524,0.00958811785500833
469184,13,2.770767971627336e-05,3,6.3940799345246215e-06
471662,31,6.572503190844291e-05,2,4.240324639254381e-06
449442,1,2.2249811989088694e-06,9,2.0024830790179822e-05
471896,1,2.1191109905572414e-06,7,1.483377693390069e-05
420422,3,7.135687475917055e-06,2,4.757124983944703e-06
465398,0,0.0,0,0.0
431552,1,2.3172178555539076e-06,322,0.0007461441494883583
460932,0,0.0,6,1.301710447528052e-05
471734,66,0.00013990935569621862,21,4.451661317606956e-05
471728,4,8.479462741240714e-06,47,9.96336872095784e-05
471914,0,0.0,11,2.3309331785028626e-05
471978,11,2.3306171050345566e-05,13,2.754365669586294e-05
471644,227,0.0004812952141869715,60,0.00012721459405823035
465200,0,0.0,1,2.1496130696474635e-06
471956,64,0.00013560586156336607,6,1.271304952156557e-05
470992,0,0.0,2,4.2463566260148795e-06
460492,1,2.1715903859350433e-06,7,1.5201132701545305e-05
463538,1,2.1573204354335566e-06,2,4.314640870867113e-06
470664,2,4.249315860146516e-06,2,4.249315860146516e-06
470282,0,0.0,1,2.126383744221552e-06
468346,12,2.5622082819112367e-05,21,4.483864493344664e-05
471842,31,6.569995888454186e-05,12,2.5432242148854912e-05
418492,3,7.168595815451669e-06,2738,0.0065425384475688905
471970,8,1.695022988749285e-05,11,2.3306566095302667e-05
471602,27,5.725166559938253e-05,35,7.421512207327366e-05
471882,8,1.6953390890095406e-05,6,1.2715043167571554e-05
471946,35,7.416102689714502e-05,6,1.271331889665343e-05
472006,3,6.355851408668534e-06,1,2.1186171362228445e-06
471888,19,4.0263791408130745e-05,24,5.085952598921778e-05
471816,14,2.96725842277498e-05,1,2.1194703019821287e-06
471530,17,3.605284923546752e-05,5,1.0603779186902212e-05
471914,7,1.483321113592731e-05,126,0.00026699780044669156
471886,2,4.238311795645559e-06,7,1.4834091284759454e-05
471752,5,1.059878919432244e-05,14,2.9676609744102833e-05
471946,21,4.4496616138287006e-05,16,3.390218372440915e-05
467794,0,0.0,9,1.9239237784152855e-05
407652,1,2.453072718887679e-06,21,5.151452709664125e-05
471656,2,4.240378580999711e-06,2,4.240378580999711e-06
470598,0,0.0,1,2.1249559071649264e-06
471854,91,0.00019285626486158854,7,1.4835097297045273e-05
451508,0,0.0,4,8.859200722910779e-06
462526,18,3.8916731167545175e-05,2,4.324081240838353e-06
471838,27,5.722302993824151e-05,7,1.483560035435891e-05
471920,3,6.357009662654687e-06,58,0.00012290218681132396
471964,3,6.356417014857065e-06,25,5.297014179047554e-05
471968,25,5.296969286053292e-05,14,2.9663028001898435e-05
471660,20,4.240342619683671e-05,197,0.00041767374803884156
471966,1,2.118796692982122e-06,4,8.475186771928487e-06
472000,30,6.35593220338983e-05,6,1.2711864406779661e-05
471976,3,6.356255402817092e-06,1301,0.002756496093021679
471886,5,1.0595779489113895e-05,7,1.4834091284759454e-05
471382,7,1.4849951843727592e-05,8,1.697137353568868e-05
471814,6,1.2716875717973609e-05,8,1.695583429063148e-05
470762,2,4.248431266754751e-06,12,2.5490587600528505e-05
470450,2,4.251248804336273e-06,10,2.125624402168137e-05
471654,41,8.692812951867258e-05,2,4.240396561886467e-06
471838,3,6.358114437582391e-06,76,0.0001610722324187539
471696,4,8.480037990570198e-06,10,2.1200094976425494e-05
465388,9,1.9338702330098755e-05,20,4.2974894066886124e-05
471476,3,6.36299620765426e-06,4414,0.009362088420195301
463376,1,2.158074652118366e-06,8,1.726459721694693e-05
471006,42,8.917083858804346e-05,9,1.910803684029503e-05
471996,251,0.0005317841676624379,1,2.1186620225595134e-06
471966,45,9.534585118419548e-05,5,1.0593983464910609e-05
472018,1,2.1185632751293383e-06,4,8.474253100517353e-06
469390,2,4.260849187243018e-06,7472,0.015918532563539912
471638,236,0.0005003837689075096,51,0.00010813378056899571
471098,8,1.698160467673393e-05,0,0.0
470206,371,0.0007890158781470249,3,6.380182303075673e-06
471492,2817,0.005974650683362602,6,1.272556056094271e-05
435322,7,1.6080051088619458e-05,25,5.742875388792664e-05
471882,6,1.2715043167571554e-05,4,8.476695445047703e-06
471930,7,1.4832708240628907e-05,3,6.356874960269532e-06
471884,5,1.0595824397521426e-05,2724,0.0057726051317696725
471668,1,2.1201353494407083e-06,12,2.54416241932885e-05
471630,8,1.6962449377690137e-05,1,2.120306172211267e-06
471888,387,0.0008201098565761367,8,1.695317532973926e-05
471960,20,4.237647258242224e-05,5,1.059411814560556e-05
470826,39,8.283314855169426e-05,605,0.0012849757659942314
470024,0,0.0,11,2.3403060269262846e-05
471932,3,6.356848020477527e-06,3,6.356848020477527e-06
471814,0,0.0,6,1.2716875717973609e-05
471780,3,6.358896095637797e-06,11,2.3315952350671922e-05
471746,6,1.271870879668296e-05,7,1.483849359613012e-05
471844,4,8.47737811649613e-06,7,1.4835411703868228e-05
471908,0,0.0,6,1.2714342626105089e-05
471574,24,5.089339106905809e-05,3473,0.007364697799284948
471810,1,2.1194972552510543e-06,4,8.477989021004217e-06
470008,0,0.0,0,0.0
471824,15,3.1791515480348606e-05,0,0.0
471060,14,2.9720205493992272e-05,26,5.519466734598565e-05
471998,0,0.0,4,8.474612180560087e-06
468108,1,2.1362591538704743e-06,17,3.6316405615798066e-05
471520,17,3.605361384458772e-05,3,6.362402443162538e-06
358506,0,0.0,4,1.1157414380791396e-05
420874,2,4.75201604280616e-06,8,1.900806417122464e-05
404202,1,2.474010519492729e-06,0,0.0
445238,2,4.491979570476913e-06,26,5.839573441619988e-05
391108,5,1.2784192601532057e-05,992,0.0025363838121439603
471338,36,7.637831025718274e-05,11,2.333781702302806e-05
471922,3,6.356982721720962e-06,5,1.059497120286827e-05
471784,7,1.483729842470283e-05,0,0.0
471882,2,4.238347722523852e-06,7,1.483421702883348e-05
468932,3,6.397516057765305e-06,19,4.0517601699180266e-05
469398,5,1.0651941422843727e-05,125,0.00026629853557109316
471962,2,4.2376293006640364e-06,2,4.2376293006640364e-06
471840,0,0.0,1,2.119362495761275e-06
468358,1,2.1351188620670513e-06,76,0.0001622690335170959
458662,1,2.1802547409639343e-06,31,6.758789696988196e-05
458820,3,6.538511834706421e-06,11,2.3974543393923545e-05
471976,0,0.0,4,8.475007203756124e-06
385184,17,4.41347511838498e-05,3,7.788485503032317e-06
470502,6,1.2752336865730646e-05,1,2.125389477621774e-06
385058,31,8.050735213915825e-05,6,1.5582068155966115e-05
454172,1,2.201809006279559e-06,9032,0.01988673894471698
466722,13,2.7853840187520623e-05,3,6.427809274043221e-06
471210,25,5.3054901211773946e-05,8,1.6977568387767662e-05
461526,0,0.0,8,1.7333801345969675e-05
471538,1,2.1207198571483106e-06,6,1.2724319142889862e-05
469040,2,4.264028654272557e-06,5,1.0660071635681392e-05
466464,11,2.3581669753721616e-05,14,3.001303423200933e-05
471948,51973,0.1101244204870028,15,3.178316255180655e-05
471718,2,4.239821249136137e-06,13,2.7558838119384888e-05
469216,4,8.52485848734911e-06,3,6.393643865511833e-06
414544,1,2.412289165926898e-06,2,4.824578331853796e-06
415738,1,2.40536106875003e-06,4,9.62144427500012e-06
413426,1,2.4188125565397436e-06,855,0.0020680847358414806
413030,37,8.958187056630269e-05,11,2.6632448006198096e-05
413888,0,0.0,15,3.6241688572753985e-05
413128,0,0.0,9,2.1785015782033655e-05
415502,2,4.813454568209058e-06,5,1.2033636420522645e-05
471854,63,0.00013351587567340744,9,1.9073696524772492e-05
471936,3,6.356794141578519e-06,0,0.0
471874,4,8.47683915621543e-06,20,4.2384195781077154e-05
471164,5,1.0612016198181525e-05,6,1.273441943781783e-05
471182,1,2.1223221600146015e-06,9,1.9100899440131414e-05
471824,22,4.662755603784462e-05,12207,0.025871935297907694
471680,2,4.240162822252375e-06,7,1.484056987788331e-05
452542,25,5.524349121186542e-05,5,1.1048698242373083e-05
471818,11,2.3314074494826395e-05,19,4.026976503651832e-05
471744,7,1.4838556505223173e-05,374,0.0007928028761362095
471804,1,2.1195242092055175e-06,3,6.358572627616552e-06
468628,1,2.1338887134358167e-06,4,8.535554853743267e-06
471756,9,1.9077658789713327e-05,4,8.478959462094812e-06
441350,6,1.3594652769910502e-05,45,0.00010195989577432877
425096,13,3.0581327511903195e-05,560,0.0013173494928204453
471984,6543,0.013862758059595241,31,6.568019254889997e-05
471648,6,1.27213515163851e-05,115,0.00024382590406404778
471920,5,1.0595016104424478e-05,1,2.119003220884896e-06
469736,10,2.1288553570516205e-05,4,8.515421428206482e-06
471788,33,6.994667096238141e-05,43,9.114263186007274e-05
471928,0,0.0,97,0.0002055398281093726
469474,1,2.1300434102847014e-06,8,1.704034728227761e-05
472006,11,2.330478849845129e-05,7,1.4830319953559912e-05
305056,12,3.9337039756634846e-05,3,9.834259939158712e-06
306714,0,0.0,37,0.00012063355438617084
306680,1,3.2607277944437197e-06,101,0.0003293335072388157
470914,10,2.1235299863669376e-05,16,3.3976479781871e-05
250120,32590,0.13029745722053415,0,0.0
308550,0,0.0,96,0.00031113271754982987
381260,1,2.6228820227666158e-06,1,2.6228820227666158e-06
463638,13,2.803911672468607e-05,20,4.313710265336318e-05
471918,23,4.8737280629261864e-05,1,2.119012201272255e-06
471964,3,6.356417014857065e-06,19,4.025730776076141e-05
472018,0,0.0,6,1.271137965077603e-05
471850,4,8.477270318957296e-06,3,6.357952739217972e-06
471892,2,4.238257906470125e-06,9,1.907216057911556e-05
471988,10,2.1186979329982967e-05,6,1.271218759798978e-05
469509,6,1.2779307744899458e-05,50,0.00010649423120749549
471922,11,2.3308936646310196e-05,20,4.237988481147308e-05
471550,5,1.060332944544587e-05,3,6.361997667267522e-06
471970,6,1.2712672415619637e-05,12,2.5425344831239275e-05
470688,0,0.0,8,1.6996396763886056e-05
471428,14,2.9697005693340236e-05,13,2.757579100095879e-05
469620,4,8.517524807291002e-06,11,2.3423193220050253e-05
470630,2,4.24962284597242e-06,3,6.37443426895863e-06
471362,27,5.7280816018261975e-05,0,0.0
471008,0,0.0,3,6.369318567837489e-06
471866,756,0.0016021497628564041,4,8.476982872256107e-06
471950,7,1.483207966945651e-05,6,1.2713211145248438e-05
471736,2,4.239659470551325e-06,13,2.7557786558583613e-05
471532,2,4.241493684415904e-06,8157,0.017298931991890264
471728,5,1.0599328426550893e-05,2,4.239731370620357e-06
471890,4,8.476551738752676e-06,4,8.476551738752676e-06
471684,2,4.240126864595789e-06,1,2.1200634322978944e-06
471420,103,0.00021848882100886682,12,2.545500827287769e-05
461928,1,2.1648395420931403e-06,207,0.00044812178521328
471736,4,8.47931894110265e-06,0,0.0
471922,2,4.237988481147308e-06,24,5.0855861773767696e-05
471944,6,1.271337277304087e-05,7,1.4832268235214347e-05
471958,11,2.3307158687849342e-05,16,3.3901321727780863e-05
471904,23,4.873872652064827e-05,10,2.119075066115142e-05
468030,6,1.2819691045445805e-05,11,2.350276691665064e-05
471956,11,2.3307257456203545e-05,11,2.3307257456203545e-05
471212,1,2.1221870410770526e-06,49002,0.10399140938685772
459388,1,2.1768091460813084e-06,11,2.394490060689439e-05
467304,1,2.1399346035985142e-06,1,2.1399346035985142e-06
470168,2,4.2537986421874736e-06,17,3.6157288458593525e-05
471006,0,0.0,173,0.00036729893037456
471838,1,2.11937147919413e-06,55,0.00011656543135567716
471806,74,0.00015684412661136146,0,0.0
471890,16,3.39062069550107e-05,14,2.9667931085634363e-05
471442,32,6.787685441687419e-05,2,4.242303401054637e-06
471774,12,2.543590787114169e-05,14,2.9675225849665307e-05
471558,21,4.4533228150089704e-05,0,0.0
468600,157,0.0003350405463081519,0,0.0
471626,0,0.0,2,4.240648310313681e-06
471900,4,8.47637211273575e-06,5,1.0595465140919687e-05
471370,8,1.697180558796699e-05,11,2.333623268345461e-05
415894,1,2.4044588284514806e-06,2,4.808917656902961e-06
392532,0,0.0,9,2.2928067011097183e-05
389360,1,2.568317238545305e-06,6,1.540990343127183e-05
355448,84,0.0002363214872498931,26,7.314712700591929e-05
471658,35,7.420631050464531e-05,18,3.8163245402389016e-05
471774,23,4.875215675302158e-05,31,6.570942866711604e-05
471970,6,1.2712672415619637e-05,41,8.686992817340085e-05
471942,8,1.6951235533179926e-05,1,2.1189044416474907e-06
471968,1,2.1187877144213168e-06,13,2.7544240287477116e-05
471916,1,2.1190211817357324e-06,8,1.695216945388586e-05
472012,135,0.00028600967772005796,11,2.330449225867139e-05
471970,19,4.0256795982795514e-05,4,8.475114943746425e-06
471798,0,0.0,12,2.543461396614653e-05
466868,10,2.1419330517405348e-05,10,2.1419330517405348e-05
442500,2,4.519774011299435e-06,18,4.067796610169492e-05
468090,24,5.127219124527335e-05,1,2.1363413018863895e-06
465438,1333,0.0028639689926477857,33,7.090095780748456e-05
357883,0,0.0,3,8.382627842060114e-06
459696,1,2.1753506665274444e-06,17,3.6980961330966554e-05
467510,1,2.1389916793223674e-06,8,1.711193343457894e-05
469792,13,2.7671820720659355e-05,9,1.915741434507186e-05
471016,11,2.3353771421777604e-05,38,8.067666491159536e-05
471870,1,2.1192277534066586e-06,2,4.238455506813317e-06
456894,71,0.00015539709429320586,57,0.00012475541372834837
470854,34,7.220921984309361e-05,23,4.8847413423269206e-05
471866,3,6.35773715419208e-06,1,2.119245718064027e-06
471712,3,6.359812767112136e-06,15,3.179906383556068e-05
381632,64,0.0001677008217340265,56,0.0001467382190172732
467642,5,1.0691939560604052e-05,19,4.0629370330295394e-05
470714,4,8.49772898192958e-06,11,2.3368754700306342e-05
470468,15,3.188314614383975e-05,5,1.0627715381279917e-05
470622,8,1.6998780337510784e-05,88,0.00018698658371261862
428612,4,9.33244986141312e-06,4,9.33244986141312e-06
470916,2,4.247041935292069e-06,6,1.2741125805876207e-05
465810,3,6.44039415212211e-06,8,1.7174384405658958e-05
468966,11,2.3455858207204786e-05,4,8.529402984438104e-06
468630,7,1.4937157245588203e-05,14,2.9874314491176406e-05
466396,3,6.432302163826448e-06,3,6.432302163826448e-06
467218,63865,0.13669207950036172,10,2.1403284976178145e-05
470536,9,1.9127123110665283e-05,5,1.0626179505925157e-05
470268,63,0.0001339661639745847,30,6.37934114164689e-05
470830,13,2.761081494382261e-05,13,2.761081494382261e-05
471916,6,1.2714127090414395e-05,23,4.873748717992185e-05
471700,18,3.815984736061056e-05,10,2.1199915200339197e-05
471588,4,8.481980033419002e-06,7,1.4843465058483253e-05
471924,10,2.118985260338529e-05,23,4.873666098778617e-05
471870,0,0.0,4,8.476911013626634e-06
471940,23,4.873500868754503e-05,15,3.178370131796415e-05
445812,11,2.467407786241734e-05,7,1.57016859124474e-05
470840,18,3.8229547192252144e-05,7,1.4867046130320279e-05
469884,18,3.830732691472789e-05,8,1.702547862876795e-05
471022,3,6.369129255109103e-06,7,1.4861301595254574e-05
470704,0,0.0,6,1.2746864271389237e-05
471900,74,0.00015681288408561135,0,0.0
471954,4,8.475402263779945e-06,11,2.3307356225394847e-05
471942,7,1.4832331091532434e-05,9,1.9070139974827416e-05
165090,15,9.085953116481919e-05,1,6.057302077654613e-06
167090,0,0.0,7,4.1893590280687055e-05
171784,7,4.0748847389745264e-05,12,6.985516695384902e-05
471004,31,6.581685081230732e-05,2,4.2462484395036985e-06
471130,6,1.2735338441619086e-05,0,0.0
471984,13,2.75433065527645e-05,1645,0.0034852876368690463
